2020,1,4534309,aaedge.dll
2020,1,4534309,aatspp.dll
2020,1,4534309,appproxy.exe
2020,1,4534309,clfs.sys
2020,1,4534309,conhost.exe
2020,1,4534309,cryptcatsvc.dll
2020,1,4534309,gdiplus.dll
2020,1,4534309,lscshostpolicy.dll
2020,1,4534309,microsoft.identityserver.applicationproxy.authnzlib.exe
2020,1,4534309,microsoft.identityserver.diagnostics.dll
2020,1,4534309,microsoft.identityserver.dll
2020,1,4534309,microsoft.identityserver.identitymodel.dll
2020,1,4534309,microsoft.identityserver.nativeresources.dll
2020,1,4534309,microsoft.identityserver.proxyservice.exe
2020,1,4534309,microsoft.identityserver.service.dll
2020,1,4534309,microsoft.identityserver.web.dll
2020,1,4534309,microsoft.identityserver.webhost.dll
2020,1,4534309,msscntrs.dll
2020,1,4534309,msshooks.dll
2020,1,4534309,mssitlb.dll
2020,1,4534309,mssph.dll
2020,1,4534309,mssphtb.dll
2020,1,4534309,mssprxy.dll
2020,1,4534309,mssrch.dll
2020,1,4534309,mssvp.dll
2020,1,4534309,mstscax.dll
2020,1,4534309,playtodevice.dll
2020,1,4534309,rdvidcrl.dll
2020,1,4534309,rdwebserviceasp.dll
2020,1,4534309,scsiscan.sys
2020,1,4534309,searchfilterhost.exe
2020,1,4534309,searchindexer.exe
2020,1,4534309,searchprotocolhost.exe
2020,1,4534309,serscan.sys
2020,1,4534309,sti.dll
2020,1,4534309,sti_ci.dll
2020,1,4534309,structuredquery.dll
2020,1,4534309,tquery.dll
2020,1,4534309,tscpubstub.dll
2020,1,4534309,tsgclean.exe
2020,1,4534309,tsgqec.dll
2020,1,4534309,tsmf.dll
2020,1,4534309,tsportalwebpart.dll
2020,1,4534309,tsprint.dll
2020,1,4534309,tspubfilter.dll
2020,1,4534309,tsrpc.dll
2020,1,4534309,tssrvlic.dll
2020,1,4534309,tsusbhub.sys
2020,1,4534309,tsv_migplugin.dll
2020,1,4534309,tsvmhasvc.dll
2020,1,4534309,tswa_migplugin.dll
2020,1,4534309,twinapi.appcore.dll
2020,1,4534309,usbscan.sys
2020,1,4534309,user32.dll
2020,1,4534309,webappproxycontroller.exe
2020,1,4534309,wiaaut.dll
2020,1,4534309,wiadss.dll
2020,1,4534309,wiafbdrv.dll
2020,1,4534309,wiarpc.dll
2020,1,4534309,wiaservc.dll
2020,1,4534309,wiatrace.dll
2020,1,4534309,win32k.sys
2020,1,4534309,windows.media.streaming.dll
2020,1,4534309,wsdscan.sys
2020,1,4534309,wsearchmigplugin.dll
2020,2,4537803,acwow64.dll
2020,2,4537803,adtschema.dll
2020,2,4537803,advapi32.dll
2020,2,4537803,amdk8.sys
2020,2,4537803,amdppm.sys
2020,2,4537803,appinfo.dll
2020,2,4537803,authui.dll
2020,2,4537803,bcrypt.dll
2020,2,4537803,bcryptprimitives.dll
2020,2,4537803,cdd.dll
2020,2,4537803,certcli.dll
2020,2,4537803,clfs.sys
2020,2,4537803,cng.sys
2020,2,4537803,consent.exe
2020,2,4537803,dxgkrnl.sys
2020,2,4537803,dxgmms1.sys
2020,2,4537803,faultrep.dll
2020,2,4537803,fdwsd.dll
2020,2,4537803,fxppm.sys
2020,2,4537803,hal.dll
2020,2,4537803,icsunattend.exe
2020,2,4537803,imebroker.exe
2020,2,4537803,imebrokerps.dll
